"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"PING_INLINE","625000.00","0.607","0.032","0.327","1.967","5.679","7.015"
"PING_MBULK","769230.75","0.454","0.032","0.271","1.335","4.175","4.567"
"SET","689655.19","0.657","0.032","0.319","2.607","5.583","6.471"
"GET","800000.00","0.523","0.032","0.279","1.791","3.903","6.911"
"INCR","465116.25","1.028","0.032","0.399","4.623","7.263","9.263"
"LPUSH","408163.28","1.197","0.024","1.079","3.327","4.327","5.207"
"RPUSH","370370.38","1.294","0.024","1.127","3.735","4.551","5.775"
"LPOP","454545.47","1.072","0.024","1.095","2.143","4.031","5.367"
"RPOP","444444.44","1.082","0.024","1.079","2.007","3.079","3.687"
"SADD","408163.28","1.187","0.032","1.119","2.335","3.359","5.167"
"HSET","384615.38","1.220","0.032","1.111","2.343","4.023","5.255"
"SPOP","408163.28","1.171","0.024","1.095","2.367","3.911","4.215"
"LPUSH (needed to benchmark LRANGE)","408163.28","1.190","0.024","1.095","2.431","3.943","4.823"
"LRANGE_100 (first 100 elements)","121212.12","3.355","0.144","1.647","12.095","20.751","37.375"
"MSET (10 keys)","169491.53","2.922","0.224","2.487","7.183","10.543","16.015"
