"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"PING_INLINE","1052631.62","0.284","0.024","0.239","0.519","1.055","4.871"
"PING_MBULK","1123595.50","0.271","0.032","0.239","0.487","0.983","9.111"
"SET","840336.12","0.549","0.032","0.287","1.999","4.503","8.631"
"GET","925925.88","0.482","0.032","0.335","1.167","3.575","8.631"
"INCR","840336.12","0.549","0.032","0.271","2.095","5.103","9.983"
"LPUSH","452488.69","1.092","0.032","1.143","1.687","2.727","6.847"
"RPUSH","490196.09","1.005","0.024","1.095","1.695","4.335","6.959"
"LPOP","515463.91","0.954","0.024","1.103","1.495","2.311","3.735"
"RPOP","529100.56","0.931","0.024","1.095","1.455","2.183","3.007"
"SADD","520833.34","0.948","0.032","1.103","1.383","2.143","3.319"
"HSET","497512.44","0.994","0.032","1.111","1.327","2.119","2.935"
"SPOP","534759.31","0.922","0.024","1.095","1.335","2.383","5.271"
"LPUSH (needed to benchmark LRANGE)","537634.38","0.916","0.024","1.095","1.303","2.143","3.551"
"LRANGE_100 (first 100 elements)","188323.91","1.900","0.208","1.207","5.799","10.079","16.815"
"MSET (10 keys)","253164.55","1.960","0.104","1.599","4.631","6.591","12.679"
