"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"PING_INLINE","104275.29","0.249","0.032","0.239","0.319","0.375","1.231"
"PING_MBULK","96525.09","0.269","0.056","0.271","0.343","0.407","1.591"
"SET","100100.10","0.260","0.024","0.255","0.335","0.399","1.119"
"GET","100200.40","0.260","0.056","0.255","0.319","0.375","1.583"
"INCR","109409.20","0.241","0.024","0.231","0.295","0.407","3.391"
"LPUSH","111607.14","0.235","0.024","0.231","0.295","0.367","1.647"
"RPUSH","111482.72","0.235","0.024","0.231","0.295","0.359","1.879"
"LPOP","113250.28","0.231","0.032","0.231","0.279","0.359","1.751"
"RPOP","107758.62","0.242","0.024","0.231","0.319","0.391","2.983"
"SADD","111358.58","0.235","0.016","0.231","0.303","0.391","4.071"
"HSET","110987.79","0.237","0.032","0.231","0.295","0.391","1.871"
"SPOP","104166.67","0.253","0.016","0.239","0.327","0.455","4.239"
"LPUSH (needed to benchmark LRANGE)","103842.16","0.259","0.016","0.239","0.351","0.631","7.919"
"LRANGE_100 (first 100 elements)","76161.46","0.362","0.032","0.335","0.471","1.055","13.263"
"MSET (10 keys)","108342.37","0.254","0.024","0.239","0.335","0.679","5.735"
