"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"PING_INLINE","315457.41","1.566","0.024","0.143","8.199","13.631","27.327"
"PING_MBULK","343642.59","1.443","0.024","0.111","7.975","13.951","26.927"
"SET","404858.31","1.218","0.032","0.607","4.663","8.463","14.223"
"GET","299401.22","1.651","0.032","0.151","9.247","16.559","35.167"
"INCR","408163.25","1.213","0.032","0.567","4.671","10.423","21.295"
"LPUSH","418410.06","1.182","0.032","1.095","1.863","4.839","6.911"
"RPUSH","420168.06","1.180","0.032","1.087","1.815","4.735","7.919"
"LPOP","423728.81","1.170","0.032","1.119","2.055","3.423","6.567"
"RPOP","409836.06","1.207","0.032","1.119","2.303","4.087","8.023"
"SADD","316455.69","1.549","0.032","1.351","3.231","4.903","11.895"
"HSET","275482.09","1.762","0.040","1.527","4.079","6.839","12.047"
"SPOP","309597.50","1.577","0.024","1.239","4.343","6.527","11.351"
"LPUSH (needed to benchmark LRANGE)","355871.91","1.382","0.032","1.199","2.967","5.719","10.695"
"LRANGE_100 (first 100 elements)","155763.23","2.590","0.120","1.519","8.047","16.127","32.559"
"MSET (10 keys)","200803.22","2.474","0.104","2.023","5.871","8.535","15.135"
